Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-4 21 T,387.23883,C20H36O7,387.238827,0.0072,[M-H]-
HR-4 21 T,387.25408,C24H36O4,387.254083,-0.0087,[M-H]-
HR-4 21 T,388.01328,C17H11NO8S,388.013261,0.0495,[M-H]-
HR-4 21 T,388.04967,C18H15NO7S,388.049646,0.0611,[M-H]-
HR-4 21 T,388.06741,C18H15NO9,388.067405,0.0132,[M-H]-
HR-4 21 T,388.07082,C15H19NO9S,388.070775,0.1142,[M-H]-
HR-4 21 T,388.07891,C17H15N3O8,388.078638,0.7002,[M-H]-
HR-4 21 T,388.08604,C19H19NO6S,388.086032,0.0211,[M-H]-
HR-4 21 T,388.10379,C19H19NO8,388.10379,-0.001,[M-H]-
HR-4 21 T,388.10716,C16H23NO8S,388.107161,-0.0031,[M-H]-
HR-4 21 T,388.11527,C18H19N3O7,388.115024,0.6344,[M-H]-
HR-4 21 T,388.12244,C20H23NO5S,388.122417,0.0584,[M-H]-
HR-4 21 T,388.14018,C20H23NO7,388.140176,0.0106,[M-H]-
HR-4 21 T,388.14356,C17H27NO7S,388.143546,0.0343,[M-H]-
HR-4 21 T,388.15142,C19H23N3O6,388.151409,0.0276,[M-H]-
HR-4 21 T,388.17656,C21H27NO6,388.176561,-0.0036,[M-H]-
HR-4 21 T,388.18782,C20H27N3O5,388.187795,0.065,[M-H]-
HR-4 21 T,388.21297,C22H31NO5,388.212947,0.0595,[M-H]-
HR-4 21 T,388.99728,C17H10O9S,388.997276,0.0091,[M-H]-
HR-4 21 T,389.01504,C17H10O11,389.015035,0.0128,[M-H]-
HR-4 21 T,389.0159,C18H14O6S2,389.015903,-0.0088,[M-H]-
HR-4 21 T,389.0303,C21H10O8,389.030291,0.0227,[M-H]-
HR-4 21 T,389.03366,C18H14O8S,389.033662,-0.0051,[M-H]-
HR-4 21 T,389.03705,C15H18O8S2,389.037032,0.0442,[M-H]-
HR-4 21 T,389.05142,C18H14O10,389.05142,-0.0014,[M-H]-
HR-4 21 T,389.05481,C15H18O10S,389.054791,0.0479,[M-H]-
HR-4 21 T,389.06264,C17H14N2O9,389.062654,-0.0358,[M-H]-
HR-4 21 T,389.06668,C22H14O7,389.066676,0.0086,[M-H]-
HR-4 21 T,389.07006,C19H18O7S,389.070047,0.0322,[M-H]-
HR-4 21 T,389.07344,C16H22O7S2,389.073418,0.0558,[M-H]-
HR-4 21 T,389.0878,C19H18O9,389.087806,-0.0155,[M-H]-
HR-4 21 T,389.09118,C16H22O9S,389.091177,0.0081,[M-H]-
HR-4 21 T,389.09904,C18H18N2O8,389.099039,0.0015,[M-H]-
HR-4 21 T,389.10306,C23H18O6,389.103062,-0.0056,[M-H]-
HR-4 21 T,389.10643,C20H22O6S,389.106433,-0.0077,[M-H]-
HR-4 21 T,389.10893,C16H22O11,389.108935,-0.0139,[M-H]-
HR-4 21 T,389.1242,C20H22O8,389.124191,0.0217,[M-H]-
HR-4 21 T,389.12757,C17H26O8S,389.127562,0.0196,[M-H]-
HR-4 21 T,389.13543,C19H22N2O7,389.135425,0.013,[M-H]-
HR-4 21 T,389.13945,C24H22O5,389.139447,0.0059,[M-H]-
HR-4 21 T,389.14282,C21H26O5S,389.142818,0.0038,[M-H]-
HR-4 21 T,389.14531,C17H26O10,389.145321,-0.0281,[M-H]-
HR-4 21 T,389.16058,C21H26O7,389.160577,0.0076,[M-H]-
HR-4 21 T,389.16394,C18H30O7S,389.163948,-0.0202,[M-H]-
HR-4 21 T,389.17181,C20H26N2O6,389.17181,-0.0012,[M-H]-
HR-4 21 T,389.17584,C25H26O4,389.175833,0.0175,[M-H]-
HR-4 21 T,389.17922,C22H30O4S,389.179204,0.0411,[M-H]-
HR-4 21 T,389.18172,C18H30O9,389.181706,0.0349,[M-H]-
HR-4 21 T,389.19697,C22H30O6,389.196962,0.0191,[M-H]-
HR-4 21 T,389.20033,C19H34O6S,389.200333,-0.0087,[M-H]-
HR-4 21 T,389.21223,C26H30O3,389.212218,0.029,[M-H]-
HR-4 21 T,389.21809,C19H34O8,389.218092,-0.005,[M-H]-
HR-4 21 T,389.23335,C23H34O5,389.233348,0.0049,[M-H]-
HR-4 21 T,389.26973,C24H38O4,389.269733,-0.0092,[M-H]-
HR-4 21 T,390.02891,C17H13NO8S,390.028911,-0.0027,[M-H]-
HR-4 21 T,390.04668,C17H13NO10,390.046669,0.0267,[M-H]-
HR-4 21 T,390.06193,C21H13NO7,390.061925,0.0109,[M-H]-
HR-4 21 T,390.06529,C18H17NO7S,390.065296,-0.0168,[M-H]-
HR-4 21 T,390.08306,C18H17NO9,390.083055,0.0125,[M-H]-
HR-4 21 T,390.08643,C15H21NO9S,390.086426,0.0104,[M-H]-
HR-4 21 T,390.09452,C17H17N3O8,390.094288,0.5934,[M-H]-
HR-4 21 T,390.09831,C22H17NO6,390.098311,-0.0032,[M-H]-
HR-4 21 T,390.10167,C19H21NO6S,390.101682,-0.0309,[M-H]-
HR-4 21 T,390.11944,C19H21NO8,390.11944,-0.0016,[M-H]-
HR-4 21 T,390.12282,C16H25NO8S,390.122811,0.0219,[M-H]-
HR-4 21 T,390.13069,C18H21N3O7,390.130674,0.041,[M-H]-
HR-4 21 T,390.13471,C23H21NO5,390.134696,0.0339,[M-H]-
HR-4 21 T,390.15583,C20H25NO7,390.155826,0.0099,[M-H]-
HR-4 21 T,390.16707,C19H25N3O6,390.167059,0.0269,[M-H]-
HR-4 21 T,390.17109,C24H25NO4,390.171082,0.0198,[M-H]-
HR-4 21 T,390.19222,C21H29NO6,390.192211,0.0214,[M-H]-
HR-4 21 T,390.22862,C22H33NO5,390.228597,0.0585,[M-H]-
HR-4 21 T,390.976549,C16H8O10S,390.976541,0.0224,[M-H]-
HR-4 21 T,390.995159,C17H12O7S2,390.995168,-0.0209,[M-H]-
HR-4 21 T,391.009549,C20H8O9,391.009555,-0.0151,[M-H]-
HR-4 21 T,391.012929,C17H12O9S,391.012926,0.0083,[M-H]-
HR-4 21 T,391.030689,C17H12O11,391.030685,0.012,[M-H]-
HR-4 21 T,391.045949,C21H12O8,391.045941,0.0219,[M-H]-
HR-4 21 T,391.049319,C18H16O8S,391.049312,0.0198,[M-H]-
HR-4 21 T,391.052669,C15H20O8S2,391.052683,-0.0334,[M-H]-
HR-4 21 T,391.067069,C18H16O10,391.06707,-0.0021,[M-H]-
HR-4 21 T,391.070439,C15H20O10S,391.070441,-0.0041,[M-H]-
HR-4 21 T,391.078319,C17H16N2O9,391.078304,0.0404,[M-H]-
HR-4 21 T,391.082329,C22H16O7,391.082326,0.0078,[M-H]-
HR-4 21 T,391.085309,C19H20O7S,391.085697,-0.9915,[M-H]-
HR-4 21 T,391.089069,C16H24O7S2,391.089068,0.0036,[M-H]-
HR-4 21 T,391.093569,C21H16N2O6,391.09356,0.0247,[M-H]-
HR-4 21 T,391.096929,C18H20N2O6S,391.096931,-0.0029,[M-H]-
HR-4 21 T,391.103459,C19H20O9,391.103456,0.0094,[M-H]-
HR-4 21 T,391.106829,C16H24O9S,391.106827,0.0073,[M-H]-
HR-4 21 T,391.114689,C18H20N2O8,391.114689,0.0008,[M-H]-
HR-4 21 T,391.118709,C23H20O6,391.118712,-0.0063,[M-H]-
HR-4 21 T,391.122069,C20H24O6S,391.122083,-0.0339,[M-H]-
HR-4 21 T,391.124589,C16H24O11,391.124585,0.011,[M-H]-
HR-4 21 T,391.129919,C22H20N2O5,391.129945,-0.0661,[M-H]-
HR-4 21 T,391.139839,C20H24O8,391.139841,-0.0047,[M-H]-
HR-4 21 T,391.143209,C17H28O8S,391.143212,-0.0068,[M-H]-
HR-4 21 T,391.151079,C19H24N2O7,391.151075,0.0122,[M-H]-
HR-4 21 T,391.155099,C24H24O5,391.155097,0.0052,[M-H]-
HR-4 21 T,391.158479,C21H28O5S,391.158468,0.0287,[M-H]-
HR-4 21 T,391.160969,C17H28O10,391.160971,-0.0031,[M-H]-
HR-4 21 T,391.166339,C23H24N2O4,391.166331,0.0221,[M-H]-
HR-4 21 T,391.176229,C21H28O7,391.176227,0.0068,[M-H]-
HR-4 21 T,391.179609,C18H32O7S,391.179598,0.0303,[M-H]-
HR-4 21 T,391.187469,C20H28N2O6,391.18746,0.0237,[M-H]-
HR-4 21 T,391.191479,C25H28O4,391.191483,-0.0089,[M-H]-
HR-4 21 T,391.212619,C22H32O6,391.212612,0.0183,[M-H]-
HR-4 21 T,391.227869,C26H32O3,391.227868,0.0026,[M-H]-
HR-4 21 T,391.248989,C23H36O5,391.248998,-0.0214,[M-H]-
HR-4 21 T,392.016289,C18H7N3O8,392.016038,0.6418,[M-H]-
HR-4 21 T,392.041189,C20H11NO8,392.04119,-0.0013,[M-H]-
HR-4 21 T,392.044589,C17H15NO8S,392.044561,0.0731,[M-H]-
HR-4 21 T,392.052689,C19H11N3O7,392.052423,0.6787,[M-H]-
HR-4 21 T,392.062339,C17H15NO10,392.062319,0.0513,[M-H]-
HR-4 21 T,392.077579,C21H15NO7,392.077575,0.0101,[M-H]-
HR-4 21 T,392.080959,C18H19NO7S,392.080946,0.0335,[M-H]-
HR-4 21 T,392.089019,C20H15N3O6,392.088809,0.5371,[M-H]-
HR-4 21 T,392.098699,C18H19NO9,392.098705,-0.0138,[M-H]-
HR-4 21 T,392.109979,C17H19N3O8,392.109938,0.1051,[M-H]-
HR-4 21 T,392.113959,C22H19NO6,392.113961,-0.0039,[M-H]-
HR-4 21 T,392.117349,C19H23NO6S,392.117332,0.045,[M-H]-
HR-4 21 T,392.135089,C19H23NO8,392.13509,-0.0023,[M-H]-
HR-4 21 T,392.146309,C18H23N3O7,392.146324,-0.0365,[M-H]-
HR-4 21 T,392.150319,C23H23NO5,392.150346,-0.069,[M-H]-
HR-4 21 T,392.171479,C20H27NO7,392.171476,0.0091,[M-H]-
HR-4 21 T,392.182709,C19H27N3O6,392.182709,0.0005,[M-H]-
HR-4 21 T,392.186739,C24H27NO4,392.186732,0.019,[M-H]-
HR-4 21 T,392.207869,C21H31NO6,392.207861,0.0206,[M-H]-
HR-4 21 T,392.992189,C16H10O10S,392.992191,-0.0039,[M-H]-
HR-4 21 T,393.007439,C20H10O7S,393.007447,-0.0195,[M-H]-
HR-4 21 T,393.010849,C17H14O7S2,393.010818,0.0802,[M-H]-
HR-4 21 T,393.025199,C20H10O9,393.025205,-0.0158,[M-H]-
HR-4 21 T,393.028579,C17H14O9S,393.028576,0.0075,[M-H]-
HR-4 21 T,393.039809,C16H14N2O8S,393.03981,-0.0011,[M-H]-
HR-4 21 T,393.043839,C21H14O6S,393.043832,0.0173,[M-H]-
HR-4 21 T,393.046339,C17H14O11,393.046335,0.0112,[M-H]-
HR-4 21 T,393.061589,C21H14O8,393.061591,-0.0044,[M-H]-
HR-4 21 T,393.064959,C18H18O8S,393.064962,-0.0065,[M-H]-
HR-4 21 T,393.068339,C15H22O8S2,393.068333,0.0168,[M-H]-
HR-4 21 T,393.072809,C20H14N2O7,393.072824,-0.0385,[M-H]-
HR-4 21 T,393.076199,C17H18N2O7S,393.076195,0.0103,[M-H]-
HR-4 21 T,393.080199,C22H18O5S,393.080218,-0.0476,[M-H]-
HR-4 21 T,393.082719,C18H18O10,393.08272,-0.0028,[M-H]-
HR-4 21 T,393.086099,C15H22O10S,393.086091,0.0205,[M-H]-
HR-4 21 T,393.093949,C17H18N2O9,393.093954,-0.0115,[M-H]-
HR-4 21 T,393.097979,C22H18O7,393.097976,0.007,[M-H]-
HR-4 21 T,393.101349,C19H22O7S,393.101347,0.0049,[M-H]-
HR-4 21 T,393.109209,C21H18N2O6,393.10921,-0.0016,[M-H]-
HR-4 21 T,393.116679,C23H22O4S,393.116603,0.1928,[M-H]-
HR-4 21 T,393.119109,C19H22O9,393.119106,0.0086,[M-H]-
HR-4 21 T,393.122479,C16H26O9S,393.122477,0.0065,[M-H]-
HR-4 21 T,393.130339,C18H22N2O8,393.130339,0.0,[M-H]-
HR-4 21 T,393.134359,C23H22O6,393.134362,-0.007,[M-H]-
HR-4 21 T,393.137729,C20H26O6S,393.137733,-0.0091,[M-H]-
HR-4 21 T,393.145599,C22H22N2O5,393.145595,0.0098,[M-H]-
HR-4 21 T,393.155489,C20H26O8,393.155491,-0.0054,[M-H]-
HR-4 21 T,393.158879,C17H30O8S,393.158862,0.0434,[M-H]-
HR-4 21 T,393.166729,C19H26N2O7,393.166725,0.0114,[M-H]-
HR-4 21 T,393.170749,C24H26O5,393.170747,0.0044,[M-H]-
HR-4 21 T,393.174099,C21H30O5S,393.174118,-0.0486,[M-H]-
HR-4 21 T,393.191879,C21H30O7,393.191877,0.006,[M-H]-
HR-4 21 T,393.195249,C18H34O7S,393.195248,0.0039,[M-H]-
HR-4 21 T,393.203099,C20H30N2O6,393.20311,-0.0281,[M-H]-
HR-4 21 T,393.207139,C25H30O4,393.207133,0.0158,[M-H]-
HR-4 21 T,393.228269,C22H34O6,393.228262,0.0174,[M-H]-
HR-4 21 T,393.243529,C26H34O3,393.243519,0.0272,[M-H]-
HR-4 21 T,393.264649,C23H38O5,393.264648,0.0034,[M-H]-
HR-4 21 T,394.023859,C16H13NO9S,394.023825,0.0859,[M-H]-
HR-4 21 T,394.039079,C20H13NO6S,394.039081,-0.0058,[M-H]-
HR-4 21 T,394.048279,C10H21NO11S2,394.048325,-0.1176,[M-H]-
HR-4 21 T,394.056839,C20H13NO8,394.05684,-0.0021,[M-H]-
HR-4 21 T,394.060219,C17H17NO8S,394.060211,0.0211,[M-H]-
HR-4 21 T,394.068329,C19H13N3O7,394.068073,0.649,[M-H]-
HR-4 21 T,394.077979,C17H17NO10,394.077969,0.0248,[M-H]-
HR-4 21 T,394.093239,C21H17NO7,394.093225,0.0346,[M-H]-
HR-4 21 T,394.096599,C18H21NO7S,394.096596,0.0072,[M-H]-
HR-4 21 T,394.104419,C20H17N3O6,394.104459,-0.1009,[M-H]-
HR-4 21 T,394.114359,C18H21NO9,394.114355,0.0108,[M-H]-
HR-4 21 T,394.125599,C17H21N3O8,394.125588,0.0276,[M-H]-
HR-4 21 T,394.129609,C22H21NO6,394.129611,-0.0047,[M-H]-
HR-4 21 T,394.132989,C19H25NO6S,394.132982,0.0186,[M-H]-
HR-4 21 T,394.140859,C21H21N3O5,394.140844,0.0374,[M-H]-
HR-4 21 T,394.150739,C19H25NO8,394.15074,-0.0032,[M-H]-
HR-4 21 T,394.161969,C18H25N3O7,394.161974,-0.0118,[M-H]-
HR-4 21 T,394.165989,C23H25NO5,394.165996,-0.0187,[M-H]-
HR-4 21 T,394.187129,C20H29NO7,394.187126,0.0082,[M-H]-
HR-4 21 T,394.223509,C21H33NO6,394.223511,-0.0058,[M-H]-
HR-4 21 T,394.986719,C19H8O8S,394.986711,0.019,[M-H]-
HR-4 21 T,394.990079,C16H12O8S2,394.990082,-0.0084,[M-H]-
HR-4 21 T,395.004469,C19H8O10,395.00447,-0.0027,[M-H]-
HR-4 21 T,395.007839,C16H12O10S,395.007841,-0.0048,[M-H]-
HR-4 21 T,395.023089,C20H12O7S,395.023097,-0.0203,[M-H]-
HR-4 21 T,395.025609,C16H12O12,395.025599,0.0242,[M-H]-
HR-4 21 T,395.026479,C17H16O7S2,395.026468,0.0283,[M-H]-
HR-4 21 T,395.040859,C20H12O9,395.040856,0.0087,[M-H]-
HR-4 21 T,395.044229,C17H16O9S,395.044226,0.0066,[M-H]-
HR-4 21 T,395.055469,C16H16N2O8S,395.05546,0.0233,[M-H]-
HR-4 21 T,395.059489,C21H16O6S,395.059482,0.0164,[M-H]-
HR-4 21 T,395.061989,C17H16O11,395.061985,0.0103,[M-H]-
HR-4 21 T,395.062879,C18H20O6S2,395.062853,0.0649,[M-H]-
HR-4 21 T,395.065339,C14H20O11S,395.065356,-0.0424,[M-H]-
HR-4 21 T,395.077239,C21H16O8,395.077241,-0.0053,[M-H]-
HR-4 21 T,395.080609,C18H20O8S,395.080612,-0.0073,[M-H]-
HR-4 21 T,395.083999,C15H24O8S2,395.083983,0.0412,[M-H]-
HR-4 21 T,395.088469,C20H16N2O7,395.088474,-0.0139,[M-H]-
HR-4 21 T,395.091829,C17H20N2O7S,395.091845,-0.0412,[M-H]-
HR-4 21 T,395.095889,C22H20O5S,395.095868,0.0531,[M-H]-
HR-4 21 T,395.098369,C18H20O10,395.09837,-0.0037,[M-H]-
HR-4 21 T,395.101739,C15H24O10S,395.101741,-0.0058,[M-H]-
HR-4 21 T,395.109609,C17H20N2O9,395.109604,0.013,[M-H]-
HR-4 21 T,395.113629,C22H20O7,395.113627,0.0061,[M-H]-
HR-4 21 T,395.116999,C19H24O7S,395.116997,0.004,[M-H]-
HR-4 21 T,395.124869,C21H20N2O6,395.12486,0.0228,[M-H]-
HR-4 21 T,395.128229,C18H24N2O6S,395.128231,-0.0046,[M-H]-
HR-4 21 T,395.132259,C23H24O4S,395.132253,0.0138,[M-H]-
HR-4 21 T,395.134759,C19H24O9,395.134756,0.0077,[M-H]-
HR-4 21 T,395.138129,C16H28O9S,395.138127,0.0056,[M-H]-
HR-4 21 T,395.145989,C18H24N2O8,395.145989,-0.0009,[M-H]-
HR-4 21 T,395.150009,C23H24O6,395.150012,-0.0079,[M-H]-
HR-4 21 T,395.153379,C20H28O6S,395.153383,-0.0099,[M-H]-
HR-4 21 T,395.161249,C22H24N2O5,395.161245,0.0089,[M-H]-
HR-4 21 T,395.171139,C20H28O8,395.171141,-0.0063,[M-H]-
HR-4 21 T,395.174539,C17H32O8S,395.174512,0.0676,[M-H]-
HR-4 21 T,395.182369,C19H28N2O7,395.182375,-0.0149,[M-H]-
HR-4 21 T,395.186399,C24H28O5,395.186398,0.0035,[M-H]-
HR-4 21 T,395.189779,C21H32O5S,395.189768,0.0267,[M-H]-
HR-4 21 T,395.207529,C21H32O7,395.207527,0.0051,[M-H]-
HR-4 21 T,395.222789,C25H32O4,395.222783,0.0149,[M-H]-
HR-4 21 T,395.243919,C22H36O6,395.243912,0.0164,[M-H]-
HR-4 21 T,395.259169,C26H36O3,395.259169,0.0009,[M-H]-
HR-4 21 T,395.280329,C23H40O5,395.280298,0.0784,[M-H]-
HR-4 21 T,395.389439,C26H52O2,395.389454,-0.0393,[M-H]-
HR-4 21 T,396.036089,C19H11NO9,396.036105,-0.0396,[M-H]-
HR-4 21 T,396.039459,C16H15NO9S,396.039475,-0.0417,[M-H]-
HR-4 21 T,396.047619,C18H11N3O8,396.047338,0.7093,[M-H]-
HR-4 21 T,396.072489,C20H15NO8,396.07249,-0.003,[M-H]-
HR-4 21 T,396.075869,C17H19NO8S,396.075861,0.0201,[M-H]-
HR-4 21 T,396.083969,C19H15N3O7,396.083723,0.6196,[M-H]-
HR-4 21 T,396.093619,C17H19NO10,396.093619,-0.0015,[M-H]-
HR-4 21 T,396.108879,C21H19NO7,396.108876,0.0083,[M-H]-
HR-4 21 T,396.112259,C18H23NO7S,396.112246,0.0315,[M-H]-
HR-4 21 T,396.120109,C20H19N3O6,396.120109,-0.0003,[M-H]-
HR-4 21 T,396.130009,C18H23NO9,396.130005,0.0099,[M-H]-
HR-4 21 T,396.145259,C22H23NO6,396.145261,-0.0056,[M-H]-
HR-4 21 T,396.148629,C19H27NO6S,396.148632,-0.0077,[M-H]-
HR-4 21 T,396.156509,C21H23N3O5,396.156494,0.0363,[M-H]-
HR-4 21 T,396.166389,C19H27NO8,396.16639,-0.0041,[M-H]-
HR-4 21 T,396.177649,C18H27N3O7,396.177624,0.0631,[M-H]-
HR-4 21 T,396.181659,C23H27NO5,396.181647,0.0309,[M-H]-
HR-4 21 T,396.202779,C20H31NO7,396.202776,0.0073,[M-H]-
HR-4 21 T,396.218029,C24H31NO4,396.218032,-0.0082,[M-H]-
HR-4 21 T,397.002359,C19H10O8S,397.002362,-0.0072,[M-H]-
HR-4 21 T,397.005759,C16H14O8S2,397.005732,0.0663,[M-H]-
HR-4 21 T,397.020119,C19H10O10,397.02012,-0.0036,[M-H]-
HR-4 21 T,397.023489,C16H14O10S,397.023491,-0.0057,[M-H]-
HR-4 21 T,397.038749,C20H14O7S,397.038747,0.0041,[M-H]-
HR-4 21 T,397.041229,C16H14O12,397.041249,-0.0524,[M-H]-
HR-4 21 T,397.042109,C17H18O7S2,397.042118,-0.0232,[M-H]-
HR-4 21 T,397.056499,C20H14O9,397.056506,-0.0175,[M-H]-
HR-4 21 T,397.059869,C17H18O9S,397.059876,-0.0196,[M-H]-
HR-4 21 T,397.067729,C19H14N2O8,397.067739,-0.026,[M-H]-
HR-4 21 T,397.071109,C16H18N2O8S,397.07111,-0.0029,[M-H]-
HR-4 21 T,397.075129,C21H18O6S,397.075133,-0.0098,[M-H]-
HR-4 21 T,397.077639,C17H18O11,397.077635,0.0093,[M-H]-
HR-4 21 T,397.092889,C21H18O8,397.092891,-0.0062,[M-H]-
HR-4 21 T,397.096259,C18H22O8S,397.096262,-0.0082,[M-H]-
HR-4 21 T,397.104119,C20H18N2O7,397.104124,-0.0147,[M-H]-
HR-4 21 T,397.107489,C17H22N2O7S,397.107495,-0.0168,[M-H]-
HR-4 21 T,397.111529,C22H22O5S,397.111518,0.0267,[M-H]-
HR-4 21 T,397.114019,C18H22O10,397.11402,-0.0046,[M-H]-
HR-4 21 T,397.117389,C15H26O10S,397.117391,-0.0067,[M-H]-
HR-4 21 T,397.125259,C17H22N2O9,397.125254,0.012,[M-H]-
HR-4 21 T,397.129279,C22H22O7,397.129277,0.0051,[M-H]-
HR-4 21 T,397.132649,C19H26O7S,397.132647,0.0031,[M-H]-
HR-4 21 T,397.140519,C21H22N2O6,397.14051,0.0218,[M-H]-
HR-4 21 T,397.147869,C23H26O4S,397.147904,-0.0879,[M-H]-
HR-4 21 T,397.150399,C19H26O9,397.150406,-0.0185,[M-H]-
HR-4 21 T,397.161639,C18H26N2O8,397.161639,-0.0018,[M-H]-
HR-4 21 T,397.165659,C23H26O6,397.165662,-0.0088,[M-H]-
HR-4 21 T,397.169029,C20H30O6S,397.169033,-0.0108,[M-H]-
HR-4 21 T,397.176909,C22H26N2O5,397.176896,0.0331,[M-H]-
HR-4 21 T,397.186789,C20H30O8,397.186791,-0.0072,[M-H]-
HR-4 21 T,397.198019,C19H30N2O7,397.198025,-0.0157,[M-H]-
HR-4 21 T,397.202049,C24H30O5,397.202048,0.0025,[M-H]-
HR-4 21 T,397.205439,C21H34O5S,397.205418,0.0508,[M-H]-
HR-4 21 T,397.223169,C21H34O7,397.223177,-0.0211,[M-H]-
HR-4 21 T,397.238419,C25H34O4,397.238433,-0.0365,[M-H]-
HR-4 21 T,397.259549,C22H38O6,397.259563,-0.0349,[M-H]-
HR-4 21 T,397.274819,C26H38O3,397.274819,0.0,[M-H]-
HR-4 21 T,397.295969,C23H42O5,397.295948,0.0519,[M-H]-
HR-4 21 T,397.332339,C24H46O4,397.332334,0.0128,[M-H]-
HR-4 21 T,398.018808,C15H13NO10S,398.01874,0.1724,[M-H]-
HR-4 21 T,398.033978,C19H13NO7S,398.033996,-0.044,[M-H]-
HR-4 21 T,398.047828,C14H13N3O11,398.047732,0.2429,[M-H]-
HR-4 21 T,398.051748,C19H13NO9,398.051755,-0.0153,[M-H]-
HR-4 21 T,398.055138,C16H17NO9S,398.055125,0.0329,[M-H]-
HR-4 21 T,398.063238,C18H13N3O8,398.062988,0.6294,[M-H]-
HR-4 21 T,398.070368,C20H17NO6S,398.070382,-0.0327,[M-H]-
HR-4 21 T,398.088138,C20H17NO8,398.08814,-0.004,[M-H]-
HR-4 21 T,398.091508,C17H21NO8S,398.091511,-0.0061,[M-H]-
HR-4 21 T,398.099618,C19H17N3O7,398.099373,0.6155,[M-H]-
HR-4 21 T,398.109278,C17H21NO10,398.109269,0.0227,[M-H]-
HR-4 21 T,398.120478,C16H21N3O9,398.120503,-0.0612,[M-H]-
HR-4 21 T,398.124528,C21H21NO7,398.124526,0.0073,[M-H]-
HR-4 21 T,398.127908,C18H25NO7S,398.127896,0.0303,[M-H]-
HR-4 21 T,398.135778,C20H21N3O6,398.135759,0.049,[M-H]-
HR-4 21 T,398.145658,C18H25NO9,398.145655,0.0088,[M-H]-
HR-4 21 T,398.160908,C22H25NO6,398.160911,-0.0066,[M-H]-
HR-4 21 T,398.172148,C21H25N3O5,398.172144,0.01,[M-H]-
HR-4 21 T,398.182038,C19H29NO8,398.18204,-0.005,[M-H]-
HR-4 21 T,398.197298,C23H29NO5,398.197297,0.0047,[M-H]-
HR-4 21 T,398.218428,C20H33NO7,398.218426,0.0063,[M-H]-
HR-4 21 T,398.981648,C18H8O9S,398.981626,0.0558,[M-H]-
HR-4 21 T,398.985018,C15H12O9S2,398.984997,0.0537,[M-H]-
HR-4 21 T,398.999368,C18H8O11,398.999385,-0.0409,[M-H]-
HR-4 21 T,399.000248,C19H12O6S2,399.000253,-0.0118,[M-H]-
HR-4 21 T,399.018018,C19H12O8S,399.018012,0.0169,[M-H]-
HR-4 21 T,399.021368,C16H16O8S2,399.021382,-0.0353,[M-H]-
HR-4 21 T,399.035768,C19H12O10,399.03577,-0.0046,[M-H]-
HR-4 21 T,399.039148,C16H16O10S,399.039141,0.0184,[M-H]-
HR-4 21 T,399.050418,C15H16N2O9S,399.050374,0.1102,[M-H]-
HR-4 21 T,399.054398,C20H16O7S,399.054397,0.0031,[M-H]-
HR-4 21 T,399.056898,C16H16O12,399.0569,-0.003,[M-H]-
HR-4 21 T,399.057768,C17H20O7S2,399.057768,0.001,[M-H]-
HR-4 21 T,399.072148,C20H16O9,399.072156,-0.0184,[M-H]-
HR-4 21 T,399.075528,C17H20O9S,399.075526,0.0046,[M-H]-
HR-4 21 T,399.083388,C19H16N2O8,399.083389,-0.0018,[M-H]-
HR-4 21 T,399.086768,C16H20N2O8S,399.08676,0.0212,[M-H]-
HR-4 21 T,399.090788,C21H20O6S,399.090783,0.0143,[M-H]-
HR-4 21 T,399.093278,C17H20O11,399.093285,-0.0168,[M-H]-
HR-4 21 T,399.104508,C16H20N2O10,399.104518,-0.0253,[M-H]-
HR-4 21 T,399.108538,C21H20O8,399.108541,-0.0071,[M-H]-
HR-4 21 T,399.111908,C18H24O8S,399.111912,-0.0092,[M-H]-
HR-4 21 T,399.119768,C20H20N2O7,399.119775,-0.0156,[M-H]-
HR-4 21 T,399.127168,C22H24O5S,399.127168,0.0005,[M-H]-
HR-4 21 T,399.129668,C18H24O10,399.129671,-0.0056,[M-H]-
HR-4 21 T,399.140888,C17H24N2O9,399.140904,-0.0391,[M-H]-
HR-4 21 T,399.144928,C22H24O7,399.144927,0.0041,[M-H]-
HR-4 21 T,399.148298,C19H28O7S,399.148297,0.0021,[M-H]-
HR-4 21 T,399.156158,C21H24N2O6,399.15616,-0.0044,[M-H]-
HR-4 21 T,399.163568,C23H28O4S,399.163554,0.0368,[M-H]-
HR-4 21 T,399.166058,C19H28O9,399.166056,0.0057,[M-H]-
HR-4 21 T,399.181308,C23H28O6,399.181312,-0.0097,[M-H]-
HR-4 21 T,399.184688,C20H32O6S,399.184683,0.0133,[M-H]-
HR-4 21 T,399.192558,C22H28N2O5,399.192546,0.0319,[M-H]-
HR-4 21 T,399.202438,C20H32O8,399.202442,-0.0081,[M-H]-
HR-4 21 T,399.217698,C24H32O5,399.217698,0.0015,[M-H]-
HR-4 21 T,399.238818,C21H36O7,399.238827,-0.022,[M-H]-
HR-4 21 T,399.254078,C25H36O4,399.254083,-0.0123,[M-H]-
HR-4 21 T,399.275198,C22H40O6,399.275213,-0.0358,[M-H]-
HR-4 21 T,399.290478,C26H40O3,399.290469,0.024,[M-H]-
HR-4 21 T,400.049658,C19H15NO7S,400.049646,0.0302,[M-H]-
HR-4 21 T,400.067408,C19H15NO9,400.067405,0.0088,[M-H]-
