Origin,m/z exp.,Chem. Formula,m/z calc.,m/z error (ppm),Ion type
HR-3 21 T,364.140168,C18H23NO7,364.140176,-0.0212,[M-H]-
HR-3 21 T,364.151398,C17H23N3O6,364.151409,-0.0305,[M-H]-
HR-3 21 T,364.155438,C22H23NO4,364.155432,0.0169,[M-H]-
HR-3 21 T,364.176558,C19H27NO6,364.176561,-0.0089,[M-H]-
HR-3 21 T,364.212928,C20H31NO5,364.212947,-0.0514,[M-H]-
HR-3 21 T,364.997248,C15H10O9S,364.997276,-0.0772,[M-H]-
HR-3 21 T,365.030278,C19H10O8,365.030291,-0.0353,[M-H]-
HR-3 21 T,365.033658,C16H14O8S,365.033662,-0.0101,[M-H]-
HR-3 21 T,365.044858,C15H14N2O7S,365.044895,-0.1016,[M-H]-
HR-3 21 T,365.048898,C20H14O5S,365.048918,-0.0543,[M-H]-
HR-3 21 T,365.051418,C16H14O10,365.05142,-0.0062,[M-H]-
HR-3 21 T,365.054758,C13H18O10S,365.054791,-0.0906,[M-H]-
HR-3 21 T,365.066668,C20H14O7,365.066676,-0.023,[M-H]-
HR-3 21 T,365.070038,C17H18O7S,365.070047,-0.0252,[M-H]-
HR-3 21 T,365.073418,C14H22O7S2,365.073418,-0.0001,[M-H]-
HR-3 21 T,365.077888,C19H14N2O6,365.07791,-0.0596,[M-H]-
HR-3 21 T,365.085268,C21H18O4S,365.085303,-0.0968,[M-H]-
HR-3 21 T,365.087798,C17H18O9,365.087806,-0.0212,[M-H]-
HR-3 21 T,365.091168,C14H22O9S,365.091177,-0.0235,[M-H]-
HR-3 21 T,365.099028,C16H18N2O8,365.099039,-0.0305,[M-H]-
HR-3 21 T,365.103058,C21H18O6,365.103062,-0.0107,[M-H]-
HR-3 21 T,365.106428,C18H22O6S,365.106433,-0.0129,[M-H]-
HR-3 21 T,365.114288,C20H18N2O5,365.114295,-0.0199,[M-H]-
HR-3 21 T,365.124178,C18H22O8,365.124191,-0.0363,[M-H]-
HR-3 21 T,365.127558,C15H26O8S,365.127562,-0.0112,[M-H]-
HR-3 21 T,365.135418,C17H22N2O7,365.135425,-0.0182,[M-H]-
HR-3 21 T,365.139448,C22H22O5,365.139447,0.0017,[M-H]-
HR-3 21 T,365.142798,C19H26O5S,365.142818,-0.0554,[M-H]-
HR-3 21 T,365.150678,C21H22N2O4,365.150681,-0.0076,[M-H]-
HR-3 21 T,365.160568,C19H26O7,365.160577,-0.024,[M-H]-
HR-3 21 T,365.163938,C16H30O7S,365.163948,-0.0262,[M-H]-
HR-3 21 T,365.171798,C18H26N2O6,365.17181,-0.0333,[M-H]-
HR-3 21 T,365.175828,C23H26O4,365.175833,-0.0134,[M-H]-
HR-3 21 T,365.196958,C20H30O6,365.196962,-0.0117,[M-H]-
HR-3 21 T,365.200348,C17H34O6S,365.200333,0.0408,[M-H]-
HR-3 21 T,365.212208,C24H30O3,365.212218,-0.0285,[M-H]-
HR-3 21 T,365.233338,C21H34O5,365.233348,-0.0268,[M-H]-
HR-3 21 T,365.248558,C25H34O2,365.248604,-0.1257,[M-H]-
HR-3 21 T,366.061928,C19H13NO7,366.061925,0.0073,[M-H]-
HR-3 21 T,366.065298,C16H17NO7S,366.065296,0.0051,[M-H]-
HR-3 21 T,366.073378,C18H13N3O6,366.073159,0.5991,[M-H]-
HR-3 21 T,366.083048,C16H17NO9,366.083055,-0.0183,[M-H]-
HR-3 21 T,366.094228,C15H17N3O8,366.094288,-0.1641,[M-H]-
HR-3 21 T,366.098318,C20H17NO6,366.098311,0.0196,[M-H]-
HR-3 21 T,366.101668,C17H21NO6S,366.101682,-0.0372,[M-H]-
HR-3 21 T,366.109548,C19H17N3O5,366.109544,0.0104,[M-H]-
HR-3 21 T,366.119428,C17H21NO8,366.11944,-0.0333,[M-H]-
HR-3 21 T,366.130668,C16H21N3O7,366.130674,-0.0152,[M-H]-
HR-3 21 T,366.134698,C21H21NO5,366.134696,0.0046,[M-H]-
HR-3 21 T,366.145968,C20H21N3O4,366.14593,0.1046,[M-H]-
HR-3 21 T,366.155828,C18H25NO7,366.155826,0.0063,[M-H]-
HR-3 21 T,366.171058,C22H25NO4,366.171082,-0.0651,[M-H]-
HR-3 21 T,366.192208,C19H29NO6,366.192211,-0.0087,[M-H]-
HR-3 21 T,366.991798,C18H8O7S,366.991797,0.0033,[M-H]-
HR-3 21 T,367.009538,C18H8O9,367.009555,-0.0473,[M-H]-
HR-3 21 T,367.012908,C15H12O9S,367.012926,-0.0495,[M-H]-
HR-3 21 T,367.028188,C19H12O6S,367.028182,0.0155,[M-H]-
HR-3 21 T,367.030658,C15H12O11,367.030685,-0.0728,[M-H]-
HR-3 21 T,367.045928,C19H12O8,367.045941,-0.035,[M-H]-
HR-3 21 T,367.049308,C16H16O8S,367.049312,-0.01,[M-H]-
HR-3 21 T,367.057118,C18H12N2O7,367.057174,-0.1532,[M-H]-
HR-3 21 T,367.060528,C15H16N2O7S,367.060545,-0.0465,[M-H]-
HR-3 21 T,367.064568,C20H16O5S,367.064568,0.0005,[M-H]-
HR-3 21 T,367.067068,C16H16O10,367.06707,-0.0061,[M-H]-
HR-3 21 T,367.078298,C15H16N2O9,367.078304,-0.0153,[M-H]-
HR-3 21 T,367.082318,C20H16O7,367.082326,-0.0228,[M-H]-
HR-3 21 T,367.085688,C17H20O7S,367.085697,-0.025,[M-H]-
HR-3 21 T,367.093528,C19H16N2O6,367.09356,-0.0865,[M-H]-
HR-3 21 T,367.103448,C17H20O9,367.103456,-0.021,[M-H]-
HR-3 21 T,367.106838,C14H24O9S,367.106827,0.0312,[M-H]-
HR-3 21 T,367.114668,C16H20N2O8,367.114689,-0.0575,[M-H]-
HR-3 21 T,367.118708,C21H20O6,367.118712,-0.0105,[M-H]-
HR-3 21 T,367.122078,C18H24O6S,367.122083,-0.0127,[M-H]-
HR-3 21 T,367.129938,C20H20N2O5,367.129945,-0.0197,[M-H]-
HR-3 21 T,367.139838,C18H24O8,367.139841,-0.0088,[M-H]-
HR-3 21 T,367.143198,C15H28O8S,367.143212,-0.0383,[M-H]-
HR-3 21 T,367.151068,C17H24N2O7,367.151075,-0.018,[M-H]-
HR-3 21 T,367.155088,C22H24O5,367.155097,-0.0255,[M-H]-
HR-3 21 T,367.158458,C19H28O5S,367.158468,-0.0277,[M-H]-
HR-3 21 T,367.166318,C21H24N2O4,367.166331,-0.0347,[M-H]-
HR-3 21 T,367.176218,C19H28O7,367.176227,-0.0238,[M-H]-
HR-3 21 T,367.191478,C23H28O4,367.191483,-0.0133,[M-H]-
HR-3 21 T,367.212598,C20H32O6,367.212612,-0.0388,[M-H]-
HR-3 21 T,367.227868,C24H32O3,367.227868,-0.001,[M-H]-
HR-3 21 T,367.248988,C21H36O5,367.248998,-0.0265,[M-H]-
HR-3 21 T,367.358148,C24H48O2,367.358154,-0.017,[M-H]-
HR-3 21 T,368.041188,C18H11NO8,368.04119,-0.0048,[M-H]-
HR-3 21 T,368.044558,C15H15NO8S,368.044561,-0.007,[M-H]-
HR-3 21 T,368.052668,C17H11N3O7,368.052423,0.6652,[M-H]-
HR-3 21 T,368.077558,C19H15NO7,368.077575,-0.0469,[M-H]-
HR-3 21 T,368.080948,C16H19NO7S,368.080946,0.0052,[M-H]-
HR-3 21 T,368.088998,C18H15N3O6,368.088809,0.5144,[M-H]-
HR-3 21 T,368.098688,C16H19NO9,368.098705,-0.0452,[M-H]-
HR-3 21 T,368.113958,C20H19NO6,368.113961,-0.0075,[M-H]-
HR-3 21 T,368.117338,C17H23NO6S,368.117332,0.0174,[M-H]-
HR-3 21 T,368.125258,C19H19N3O5,368.125194,0.1734,[M-H]-
HR-3 21 T,368.135088,C17H23NO8,368.13509,-0.0058,[M-H]-
HR-3 21 T,368.150338,C21H23NO5,368.150346,-0.0225,[M-H]-
HR-3 21 T,368.161598,C20H23N3O4,368.16158,0.0498,[M-H]-
HR-3 21 T,368.171468,C18H27NO7,368.171476,-0.0208,[M-H]-
HR-3 21 T,368.186728,C22H27NO4,368.186732,-0.0103,[M-H]-
HR-3 21 T,368.207838,C19H31NO6,368.207861,-0.0629,[M-H]-
HR-3 21 T,369.007438,C18H10O7S,369.007447,-0.0237,[M-H]-
HR-3 21 T,369.010788,C15H14O7S2,369.010818,-0.0801,[M-H]-
HR-3 21 T,369.025188,C18H10O9,369.025205,-0.0469,[M-H]-
HR-3 21 T,369.028578,C15H14O9S,369.028576,0.0051,[M-H]-
HR-3 21 T,369.043828,C19H14O6S,369.043832,-0.0115,[M-H]-
HR-3 21 T,369.046328,C15H14O11,369.046335,-0.0181,[M-H]-
HR-3 21 T,369.047198,C16H18O6S2,369.047203,-0.0137,[M-H]-
HR-3 21 T,369.061578,C19H14O8,369.061591,-0.0347,[M-H]-
HR-3 21 T,369.064948,C16H18O8S,369.064962,-0.0369,[M-H]-
HR-3 21 T,369.072798,C18H14N2O7,369.072824,-0.071,[M-H]-
HR-3 21 T,369.080188,C20H18O5S,369.080218,-0.0806,[M-H]-
HR-3 21 T,369.082718,C16H18O10,369.08272,-0.0059,[M-H]-
HR-3 21 T,369.097968,C20H18O7,369.097976,-0.0225,[M-H]-
HR-3 21 T,369.101338,C17H22O7S,369.101347,-0.0247,[M-H]-
HR-3 21 T,369.109208,C19H18N2O6,369.10921,-0.0046,[M-H]-
HR-3 21 T,369.116558,C21H22O4S,369.116603,-0.1226,[M-H]-
HR-3 21 T,369.119098,C17H22O9,369.119106,-0.0208,[M-H]-
HR-3 21 T,369.130328,C16H22N2O8,369.130339,-0.03,[M-H]-
HR-3 21 T,369.134358,C21H22O6,369.134362,-0.0103,[M-H]-
HR-3 21 T,369.137728,C18H26O6S,369.137733,-0.0125,[M-H]-
HR-3 21 T,369.145588,C20H22N2O5,369.145595,-0.0195,[M-H]-
HR-3 21 T,369.155478,C18H26O8,369.155491,-0.0357,[M-H]-
HR-3 21 T,369.170738,C22H26O5,369.170747,-0.0252,[M-H]-
HR-3 21 T,369.174108,C19H30O5S,369.174118,-0.0274,[M-H]-
HR-3 21 T,369.191868,C19H30O7,369.191877,-0.0235,[M-H]-
HR-3 21 T,369.207118,C23H30O4,369.207133,-0.0401,[M-H]-
HR-3 21 T,369.228258,C20H34O6,369.228262,-0.0113,[M-H]-
HR-3 21 T,369.243518,C24H34O3,369.243519,-0.0009,[M-H]-
HR-3 21 T,369.301018,C22H42O4,369.301033,-0.0412,[M-H]-
HR-3 21 T,370.056818,C18H13NO8,370.05684,-0.0587,[M-H]-
HR-3 21 T,370.060218,C15H17NO8S,370.060211,0.0202,[M-H]-
HR-3 21 T,370.077968,C15H17NO10,370.077969,-0.0029,[M-H]-
HR-3 21 T,370.093218,C19H17NO7,370.093225,-0.0195,[M-H]-
HR-3 21 T,370.096588,C16H21NO7S,370.096596,-0.0217,[M-H]-
HR-3 21 T,370.104478,C18H17N3O6,370.104459,0.0524,[M-H]-
HR-3 21 T,370.114348,C16H21NO9,370.114355,-0.0178,[M-H]-
HR-3 21 T,370.125558,C15H21N3O8,370.125588,-0.081,[M-H]-
HR-3 21 T,370.129598,C20H21NO6,370.129611,-0.0344,[M-H]-
HR-3 21 T,370.140858,C19H21N3O5,370.140844,0.0375,[M-H]-
HR-3 21 T,370.150728,C17H25NO8,370.15074,-0.0327,[M-H]-
HR-3 21 T,370.161978,C16H25N3O7,370.161974,0.0122,[M-H]-
HR-3 21 T,370.165978,C21H25NO5,370.165996,-0.0492,[M-H]-
HR-3 21 T,370.187098,C18H29NO7,370.187126,-0.0745,[M-H]-
HR-3 21 T,370.202368,C22H29NO4,370.202382,-0.0371,[M-H]-
HR-3 21 T,371.004478,C17H8O10,371.00447,0.0223,[M-H]-
HR-3 21 T,371.007818,C14H12O10S,371.007841,-0.0608,[M-H]-
HR-3 21 T,371.023108,C18H12O7S,371.023097,0.0305,[M-H]-
HR-3 21 T,371.040848,C18H12O9,371.040856,-0.0195,[M-H]-
HR-3 21 T,371.044218,C15H16O9S,371.044226,-0.0217,[M-H]-
HR-3 21 T,371.052078,C17H12N2O8,371.052089,-0.0286,[M-H]-
HR-3 21 T,371.059488,C19H16O6S,371.059482,0.0157,[M-H]-
HR-3 21 T,371.061968,C15H16O11,371.061985,-0.0447,[M-H]-
HR-3 21 T,371.077238,C19H16O8,371.077241,-0.0074,[M-H]-
HR-3 21 T,371.080608,C16H20O8S,371.080612,-0.0096,[M-H]-
HR-3 21 T,371.088458,C18H16N2O7,371.088474,-0.0434,[M-H]-
HR-3 21 T,371.091838,C15H20N2O7S,371.091845,-0.0187,[M-H]-
HR-3 21 T,371.095848,C20H20O5S,371.095868,-0.053,[M-H]-
HR-3 21 T,371.098358,C16H20O10,371.09837,-0.0326,[M-H]-
HR-3 21 T,371.113618,C20H20O7,371.113627,-0.0222,[M-H]-
HR-3 21 T,371.116988,C17H24O7S,371.116997,-0.0244,[M-H]-
HR-3 21 T,371.124858,C19H20N2O6,371.12486,-0.0044,[M-H]-
HR-3 21 T,371.132268,C21H24O4S,371.132253,0.0399,[M-H]-
HR-3 21 T,371.134748,C17H24O9,371.134756,-0.0205,[M-H]-
HR-3 21 T,371.145988,C16H24N2O8,371.145989,-0.0027,[M-H]-
HR-3 21 T,371.150008,C21H24O6,371.150012,-0.0101,[M-H]-
HR-3 21 T,371.153368,C18H28O6S,371.153383,-0.0392,[M-H]-
HR-3 21 T,371.161218,C20H24N2O5,371.161245,-0.0731,[M-H]-
HR-3 21 T,371.171138,C18H28O8,371.171141,-0.0084,[M-H]-
HR-3 21 T,371.186388,C22H28O5,371.186398,-0.0249,[M-H]-
HR-3 21 T,371.189768,C19H32O5S,371.189768,-0.0002,[M-H]-
HR-3 21 T,371.207508,C19H32O7,371.207527,-0.0501,[M-H]-
HR-3 21 T,371.222778,C23H32O4,371.222783,-0.0128,[M-H]-
HR-3 21 T,371.243898,C20H36O6,371.243912,-0.038,[M-H]-
HR-3 21 T,371.259158,C24H36O3,371.259169,-0.0276,[M-H]-
HR-3 21 T,372.072478,C18H15NO8,372.07249,-0.0312,[M-H]-
HR-3 21 T,372.075868,C15H19NO8S,372.075861,0.0203,[M-H]-
HR-3 21 T,372.083928,C17H15N3O7,372.083723,0.5509,[M-H]-
HR-3 21 T,372.108868,C19H19NO7,372.108876,-0.0192,[M-H]-
HR-3 21 T,372.112238,C16H23NO7S,372.112246,-0.0214,[M-H]-
HR-3 21 T,372.120118,C18H19N3O6,372.120109,0.0255,[M-H]-
HR-3 21 T,372.130018,C16H23NO9,372.130005,0.0363,[M-H]-
HR-3 21 T,372.145258,C20H23NO6,372.145261,-0.0071,[M-H]-
HR-3 21 T,372.156508,C19H23N3O5,372.156494,0.0376,[M-H]-
HR-3 21 T,372.166438,C17H27NO8,372.16639,0.129,[M-H]-
HR-3 21 T,372.181628,C21H27NO5,372.181647,-0.0487,[M-H]-
HR-3 21 T,372.217988,C22H31NO4,372.218032,-0.1172,[M-H]-
HR-3 21 T,373.002358,C17H10O8S,373.002362,-0.0082,[M-H]-
HR-3 21 T,373.005738,C14H14O8S2,373.005732,0.0164,[M-H]-
HR-3 21 T,373.020118,C17H10O10,373.02012,-0.0044,[M-H]-
HR-3 21 T,373.038748,C18H14O7S,373.038747,0.0038,[M-H]-
HR-3 21 T,373.042088,C15H18O7S2,373.042118,-0.0788,[M-H]-
HR-3 21 T,373.056498,C18H14O9,373.056506,-0.0191,[M-H]-
HR-3 21 T,373.059868,C15H18O9S,373.059876,-0.0213,[M-H]-
HR-3 21 T,373.067728,C17H14N2O8,373.067739,-0.0282,[M-H]-
HR-3 21 T,373.075128,C19H18O6S,373.075133,-0.0109,[M-H]-
HR-3 21 T,373.077618,C15H18O11,373.077635,-0.0442,[M-H]-
HR-3 21 T,373.092888,C19H18O8,373.092891,-0.007,[M-H]-
HR-3 21 T,373.096258,C16H22O8S,373.096262,-0.0092,[M-H]-
HR-3 21 T,373.104118,C18H18N2O7,373.104124,-0.0161,[M-H]-
HR-3 21 T,373.111508,C20H22O5S,373.111518,-0.0257,[M-H]-
HR-3 21 T,373.114008,C16H22O10,373.11402,-0.0322,[M-H]-
HR-3 21 T,373.129268,C20H22O7,373.129277,-0.0218,[M-H]-
HR-3 21 T,373.132638,C17H26O7S,373.132647,-0.024,[M-H]-
HR-3 21 T,373.140498,C19H22N2O6,373.14051,-0.0309,[M-H]-
HR-3 21 T,373.147858,C21H26O4S,373.147904,-0.1208,[M-H]-
HR-3 21 T,373.150398,C17H26O9,373.150406,-0.0201,[M-H]-
HR-3 21 T,373.165658,C21H26O6,373.165662,-0.0097,[M-H]-
HR-3 21 T,373.169018,C18H30O6S,373.169033,-0.0387,[M-H]-
HR-3 21 T,373.176908,C20H26N2O5,373.176896,0.0348,[M-H]-
HR-3 21 T,373.186778,C18H30O8,373.186791,-0.0349,[M-H]-
HR-3 21 T,373.202038,C22H30O5,373.202048,-0.0245,[M-H]-
HR-3 21 T,373.223168,C19H34O7,373.223177,-0.0228,[M-H]-
HR-3 21 T,373.238428,C23H34O4,373.238433,-0.0124,[M-H]-
HR-3 21 T,374.051759,C17H13NO9,374.051755,0.0107,[M-H]-
HR-3 21 T,374.070389,C18H17NO6S,374.070382,0.0188,[M-H]-
HR-3 21 T,374.088129,C18H17NO8,374.08814,-0.0308,[M-H]-
HR-3 21 T,374.091509,C15H21NO8S,374.091511,-0.0062,[M-H]-
HR-3 21 T,374.099609,C17H17N3O7,374.099373,0.6285,[M-H]-
HR-3 21 T,374.124519,C19H21NO7,374.124526,-0.0187,[M-H]-
HR-3 21 T,374.127899,C16H25NO7S,374.127896,0.0058,[M-H]-
HR-3 21 T,374.135789,C18H21N3O6,374.135759,0.0791,[M-H]-
HR-3 21 T,374.160909,C20H25NO6,374.160911,-0.0067,[M-H]-
HR-3 21 T,374.172149,C19H25N3O5,374.172144,0.011,[M-H]-
HR-3 21 T,374.197299,C21H29NO5,374.197297,0.0053,[M-H]-
HR-3 21 T,375.014639,C20H8O8,375.014641,-0.0056,[M-H]-
HR-3 21 T,375.017989,C17H12O8S,375.018012,-0.0612,[M-H]-
HR-3 21 T,375.035759,C17H12O10,375.03577,-0.0306,[M-H]-
HR-3 21 T,375.039129,C14H16O10S,375.039141,-0.0328,[M-H]-
HR-3 21 T,375.051029,C21H12O7,375.051026,0.0064,[M-H]-
HR-3 21 T,375.054399,C18H16O7S,375.054397,0.0042,[M-H]-
HR-3 21 T,375.057759,C15H20O7S2,375.057768,-0.0247,[M-H]-
HR-3 21 T,375.072139,C18H16O9,375.072156,-0.0453,[M-H]-
HR-3 21 T,375.075509,C15H20O9S,375.075526,-0.0475,[M-H]-
HR-3 21 T,375.083389,C17H16N2O8,375.083389,-0.001,[M-H]-
HR-3 21 T,375.087409,C22H16O6,375.087412,-0.0083,[M-H]-
HR-3 21 T,375.090779,C19H20O6S,375.090783,-0.0105,[M-H]-
HR-3 21 T,375.093269,C15H20O11,375.093285,-0.0436,[M-H]-
HR-3 21 T,375.108529,C19H20O8,375.108541,-0.0333,[M-H]-
HR-3 21 T,375.111909,C16H24O8S,375.111912,-0.0088,[M-H]-
HR-3 21 T,375.119769,C18H20N2O7,375.119775,-0.0157,[M-H]-
HR-3 21 T,375.123789,C23H20O5,375.123797,-0.023,[M-H]-
HR-3 21 T,375.127169,C20H24O5S,375.127168,0.0015,[M-H]-
HR-3 21 T,375.129659,C16H24O10,375.129671,-0.0316,[M-H]-
HR-3 21 T,375.144919,C20H24O7,375.144927,-0.0213,[M-H]-
HR-3 21 T,375.148289,C17H28O7S,375.148297,-0.0235,[M-H]-
HR-3 21 T,375.156149,C19H24N2O6,375.15616,-0.0303,[M-H]-
HR-3 21 T,375.160189,C24H24O4,375.160183,0.0157,[M-H]-
HR-3 21 T,375.166039,C17H28O9,375.166056,-0.0463,[M-H]-
HR-3 21 T,375.181299,C21H28O6,375.181312,-0.036,[M-H]-
HR-3 21 T,375.184629,C18H32O6S,375.184683,-0.1448,[M-H]-
HR-3 21 T,375.192549,C20H28N2O5,375.192546,0.0083,[M-H]-
HR-3 21 T,375.196579,C25H28O3,375.196568,0.0277,[M-H]-
HR-3 21 T,375.202459,C18H32O8,375.202442,0.0457,[M-H]-
HR-3 21 T,375.217689,C22H32O5,375.217698,-0.024,[M-H]-
HR-3 21 T,375.254079,C23H36O4,375.254083,-0.012,[M-H]-
HR-3 21 T,376.049649,C17H15NO7S,376.049646,0.0072,[M-H]-
HR-3 21 T,376.067399,C17H15NO9,376.067405,-0.0155,[M-H]-
HR-3 21 T,376.078869,C16H15N3O8,376.078638,0.6136,[M-H]-
HR-3 21 T,376.082659,C21H15NO6,376.082661,-0.0053,[M-H]-
HR-3 21 T,376.086019,C18H19NO6S,376.086032,-0.034,[M-H]-
HR-3 21 T,376.103779,C18H19NO8,376.10379,-0.0302,[M-H]-
HR-3 21 T,376.115069,C17H19N3O7,376.115024,0.1204,[M-H]-
HR-3 21 T,376.119039,C22H19NO5,376.119046,-0.0199,[M-H]-
HR-3 21 T,376.140169,C19H23NO7,376.140176,-0.0182,[M-H]-
HR-3 21 T,376.151399,C18H23N3O6,376.151409,-0.0272,[M-H]-
HR-3 21 T,376.176559,C20H27NO6,376.176561,-0.0062,[M-H]-
HR-3 21 T,376.187799,C19H27N3O5,376.187795,0.0113,[M-H]-
HR-3 21 T,376.212929,C21H31NO5,376.212947,-0.0474,[M-H]-
HR-3 21 T,376.997239,C16H10O9S,376.997276,-0.0988,[M-H]-
HR-3 21 T,377.030279,C20H10O8,377.030291,-0.0316,[M-H]-
HR-3 21 T,377.033649,C17H14O8S,377.033662,-0.0338,[M-H]-
HR-3 21 T,377.051409,C17H14O10,377.05142,-0.03,[M-H]-
HR-3 21 T,377.054799,C14H18O10S,377.054791,0.0209,[M-H]-
HR-3 21 T,377.066669,C21H14O7,377.066676,-0.0197,[M-H]-
HR-3 21 T,377.070039,C18H18O7S,377.070047,-0.0219,[M-H]-
HR-3 21 T,377.073419,C15H22O7S2,377.073418,0.0025,[M-H]-
HR-3 21 T,377.077909,C20H14N2O6,377.07791,-0.0022,[M-H]-
HR-3 21 T,377.081259,C17H18N2O6S,377.081281,-0.0574,[M-H]-
HR-3 21 T,377.087799,C18H18O9,377.087806,-0.018,[M-H]-
HR-3 21 T,377.091169,C15H22O9S,377.091177,-0.0202,[M-H]-
HR-3 21 T,377.099019,C17H18N2O8,377.099039,-0.0535,[M-H]-
HR-3 21 T,377.103059,C22H18O6,377.103062,-0.0078,[M-H]-
HR-3 21 T,377.106409,C19H22O6S,377.106433,-0.063,[M-H]-
HR-3 21 T,377.114289,C21H18N2O5,377.114295,-0.0168,[M-H]-
HR-3 21 T,377.124179,C19H22O8,377.124191,-0.0326,[M-H]-
HR-3 21 T,377.127559,C16H26O8S,377.127562,-0.0083,[M-H]-
HR-3 21 T,377.135419,C18H22N2O7,377.135425,-0.0151,[M-H]-
HR-3 21 T,377.139439,C23H22O5,377.139447,-0.0224,[M-H]-
HR-3 21 T,377.142399,C12H30N2O7S2,377.142166,0.6169,[M-H]-
HR-3 21 T,377.142809,C20H26O5S,377.142818,-0.0245,[M-H]-
HR-3 21 T,377.145309,C16H26O10,377.145321,-0.031,[M-H]-
HR-3 21 T,377.150689,C22H22N2O4,377.150681,0.0217,[M-H]-
HR-3 21 T,377.160569,C20H26O7,377.160577,-0.0207,[M-H]-
HR-3 21 T,377.163939,C17H30O7S,377.163948,-0.0229,[M-H]-
HR-3 21 T,377.171799,C19H26N2O6,377.17181,-0.0297,[M-H]-
HR-3 21 T,377.175819,C24H26O4,377.175833,-0.037,[M-H]-
HR-3 21 T,377.196959,C21H30O6,377.196962,-0.0088,[M-H]-
HR-3 21 T,377.200329,C18H34O6S,377.200333,-0.0109,[M-H]-
HR-3 21 T,377.212239,C25H30O3,377.212218,0.0545,[M-H]-
HR-3 21 T,377.233339,C22H34O5,377.233348,-0.0233,[M-H]-
HR-3 21 T,378.061909,C20H13NO7,378.061925,-0.043,[M-H]-
HR-3 21 T,378.065299,C17H17NO7S,378.065296,0.0077,[M-H]-
HR-3 21 T,378.073389,C19H13N3O6,378.073159,0.6093,[M-H]-
HR-3 21 T,378.083049,C17H17NO9,378.083055,-0.0149,[M-H]-
HR-3 21 T,378.094539,C16H17N3O8,378.094288,0.6638,[M-H]-
HR-3 21 T,378.098299,C21H17NO6,378.098311,-0.0311,[M-H]-
HR-3 21 T,378.119429,C18H21NO8,378.11944,-0.0294,[M-H]-
HR-3 21 T,378.130689,C17H21N3O7,378.130674,0.0409,[M-H]-
HR-3 21 T,378.134689,C22H21NO5,378.134696,-0.0192,[M-H]-
HR-3 21 T,378.155819,C19H25NO7,378.155826,-0.0175,[M-H]-
HR-3 21 T,378.167069,C18H25N3O6,378.167059,0.0264,[M-H]-
HR-3 21 T,378.171079,C23H25NO4,378.171082,-0.0073,[M-H]-
HR-3 21 T,378.192199,C20H29NO6,378.192211,-0.0321,[M-H]-
HR-3 21 T,379.009539,C19H8O9,379.009555,-0.0427,[M-H]-
HR-3 21 T,379.012929,C16H12O9S,379.012926,0.0079,[M-H]-
HR-3 21 T,379.028189,C20H12O6S,379.028182,0.0181,[M-H]-
HR-3 21 T,379.030679,C16H12O11,379.030685,-0.0147,[M-H]-
HR-3 21 T,379.045939,C20H12O8,379.045941,-0.0045,[M-H]-
HR-3 21 T,379.049299,C17H16O8S,379.049312,-0.033,[M-H]-
HR-3 21 T,379.060529,C16H16N2O7S,379.060545,-0.0419,[M-H]-
HR-3 21 T,379.064529,C21H16O5S,379.064568,-0.102,[M-H]-
HR-3 21 T,379.067059,C17H16O10,379.06707,-0.0292,[M-H]-
HR-3 21 T,379.070439,C14H20O10S,379.070441,-0.005,[M-H]-
HR-3 21 T,379.078289,C16H16N2O9,379.078304,-0.0381,[M-H]-
HR-3 21 T,379.082319,C21H16O7,379.082326,-0.019,[M-H]-
HR-3 21 T,379.085689,C18H20O7S,379.085697,-0.0211,[M-H]-
HR-3 21 T,379.093559,C20H16N2O6,379.09356,-0.0015,[M-H]-
HR-3 21 T,379.100979,C22H20O4S,379.100953,0.0682,[M-H]-
HR-3 21 T,379.103449,C18H20O9,379.103456,-0.0173,[M-H]-
HR-3 21 T,379.106809,C15H24O9S,379.106827,-0.0459,[M-H]-
HR-3 21 T,379.114679,C17H20N2O8,379.114689,-0.0263,[M-H]-
HR-3 21 T,379.118699,C22H20O6,379.118712,-0.0335,[M-H]-
HR-3 21 T,379.122079,C19H24O6S,379.122083,-0.0093,[M-H]-
HR-3 21 T,379.129919,C21H20N2O5,379.129945,-0.0688,[M-H]-
HR-3 21 T,379.139829,C19H24O8,379.139841,-0.0318,[M-H]-
HR-3 21 T,379.143199,C16H28O8S,379.143212,-0.034,[M-H]-
HR-3 21 T,379.151069,C18H24N2O7,379.151075,-0.0144,[M-H]-
HR-3 21 T,379.155089,C23H24O5,379.155097,-0.0216,[M-H]-
HR-3 21 T,379.158449,C20H28O5S,379.158468,-0.0502,[M-H]-
HR-3 21 T,379.166299,C22H24N2O4,379.166331,-0.0833,[M-H]-
HR-3 21 T,379.176219,C20H28O7,379.176227,-0.02,[M-H]-
HR-3 21 T,379.179579,C17H32O7S,379.179598,-0.0485,[M-H]-
HR-3 21 T,379.187459,C19H28N2O6,379.18746,-0.0025,[M-H]-
HR-3 21 T,379.191469,C24H28O4,379.191483,-0.0361,[M-H]-
HR-3 21 T,379.212599,C21H32O6,379.212612,-0.0345,[M-H]-
HR-3 21 T,379.215989,C18H36O6S,379.215983,0.0161,[M-H]-
HR-3 21 T,379.227859,C25H32O3,379.227868,-0.0243,[M-H]-
HR-3 21 T,379.248979,C22H36O5,379.248998,-0.049,[M-H]-
HR-3 21 T,380.041199,C19H11NO8,380.04119,0.025,[M-H]-
